,neutral,year,winner,score_diff,isFriendly,home_team,away_team,id
356,False,1913,France,3,True,Switzerland,France,Switzerland1913-03-09France
357,False,1913,Scotland,1,False,Northern Ireland,Scotland,Northern Ireland1913-03-15Scotland
358,False,1913,England,1,False,England,Wales,England1913-03-17Wales
359,False,1913,England,1,False,England,Scotland,England1913-04-05Scotland
360,False,1913,France,8,True,France,Luxembourg,France1913-04-20Luxembourg
361,False,1913,Belgium,2,True,Netherlands,Belgium,Netherlands1913-04-20Belgium
362,False,1913,Hungary,3,True,Austria,Hungary,Austria1913-04-27Hungary
363,False,1913,Italy,1,True,Italy,Belgium,Italy1913-05-01Belgium
364,False,1913,Sweden,3,True,Russia,Sweden,Russia1913-05-04Sweden
365,False,1913,Belgium,1,True,Switzerland,Belgium,Switzerland1913-05-04Belgium
366,False,1913,Switzerland,1,True,Germany,Switzerland,Germany1913-05-18Switzerland
367,False,1913,Hungary,2,True,Hungary,Sweden,Hungary1913-05-18Sweden
368,False,1913,Denmark,8,True,Denmark,Sweden,Denmark1913-05-25Sweden
369,False,1913,Sweden,9,True,Sweden,Norway,Sweden1913-06-08Norway
370,False,1913,Tie,0,True,Argentina,Uruguay,Argentina1913-06-15Uruguay
371,False,1913,Austria,2,True,Austria,Italy,Austria1913-06-15Italy
372,False,1913,Argentina,1,True,Argentina,Uruguay,Argentina1913-07-09Uruguay
373,False,1913,Argentina,4,False,Argentina,Uruguay,Argentina1913-08-15Uruguay
374,False,1913,Argentina,2,False,Argentina,Uruguay,Argentina1913-08-31Uruguay
375,False,1913,Tie,0,True,Russia,Norway,Russia1913-09-14Norway
376,False,1913,Argentina,2,True,Chile,Argentina,Chile1913-09-21Argentina
377,False,1913,Denmark,10,True,Sweden,Denmark,Sweden1913-10-05Denmark
378,False,1913,Uruguay,1,False,Uruguay,Argentina,Uruguay1913-10-05Argentina
379,False,1913,Denmark,3,True,Germany,Denmark,Germany1913-10-26Denmark
380,False,1913,Hungary,1,True,Hungary,Austria,Hungary1913-10-26Austria
381,False,1913,Tie,0,True,Norway,Sweden,Norway1913-10-26Sweden
382,False,1913,Uruguay,1,False,Uruguay,Argentina,Uruguay1913-10-26Argentina
383,False,1913,Belgium,2,True,Belgium,Switzerland,Belgium1913-11-02Switzerland
384,False,1913,Belgium,4,True,Belgium,Germany,Belgium1913-11-23Germany
385,False,1914,Tie,0,True,Italy,Austria,Italy1914-01-11Austria
386,False,1914,Northern Ireland,1,False,Wales,Northern Ireland,Wales1914-01-19Northern Ireland
387,False,1914,France,1,True,France,Belgium,France1914-01-25Belgium
388,False,1914,Luxembourg,1,True,Luxembourg,France,Luxembourg1914-02-08France
389,False,1914,Northern Ireland,3,False,England,Northern Ireland,England1914-02-14Northern Ireland
390,False,1914,Tie,0,False,Scotland,Wales,Scotland1914-02-28Wales
391,False,1914,Tie,0,True,France,Switzerland,France1914-03-08Switzerland
392,False,1914,Tie,0,False,Northern Ireland,Scotland,Northern Ireland1914-03-14Scotland
393,False,1914,Netherlands,2,True,Belgium,Netherlands,Belgium1914-03-15Netherlands
394,False,1914,England,2,False,Wales,England,Wales1914-03-16England
395,False,1914,Italy,2,True,Italy,France,Italy1914-03-29France
396,False,1914,Tie,0,True,Italy,Switzerland,Italy1914-04-05Switzerland
397,False,1914,Tie,0,True,Netherlands,Germany,Netherlands1914-04-05Germany
398,False,1914,Scotland,2,False,Scotland,England,Scotland1914-04-14England
399,False,1914,Netherlands,2,True,Netherlands,Belgium,Netherlands1914-04-26Belgium
400,False,1914,Austria,2,True,Austria,Hungary,Austria1914-05-03Hungary
401,False,1914,Denmark,1,True,Denmark,Netherlands,Denmark1914-05-17Netherlands
402,False,1914,Italy,1,True,Switzerland,Italy,Switzerland1914-05-17Italy
403,False,1914,Sweden,1,True,Sweden,Finland,Sweden1914-05-24Finland
404,False,1914,Hungary,4,True,Hungary,France,Hungary1914-05-31France
405,False,1914,Tie,0,True,Sweden,Hungary,Sweden1914-06-21Hungary
406,False,1914,Sweden,1,True,Norway,Sweden,Norway1914-06-28Sweden
407,False,1914,Tie,0,True,Sweden,Russia,Sweden1914-07-05Russia
408,False,1914,Tie,0,True,Norway,Russia,Norway1914-07-12Russia
409,False,1914,Uruguay,1,False,Uruguay,Argentina,Uruguay1914-08-30Argentina
410,False,1914,Argentina,1,False,Argentina,Uruguay,Argentina1914-09-13Uruguay
411,False,1914,Argentina,3,True,Argentina,Brazil,Argentina1914-09-20Brazil
412,False,1914,Brazil,1,False,Argentina,Brazil,Argentina1914-09-27Brazil
413,False,1914,Tie,0,True,Hungary,Austria,Hungary1914-10-04Austria
414,False,1914,Sweden,7,True,Sweden,Norway,Sweden1914-10-25Norway
415,False,1914,Hungary,1,True,Austria,Hungary,Austria1914-11-08Hungary
416,False,1915,Basque Country,5,True,Basque Country,Catalonia,Basque Country1915-01-03Catalonia
417,False,1915,Italy,2,True,Italy,Switzerland,Italy1915-01-31Switzerland
418,False,1915,Tie,0,True,Catalonia,Basque Country,Catalonia1915-02-07Basque Country
419,False,1915,Austria,3,True,Hungary,Austria,Hungary1915-05-02Austria
420,False,1915,Basque Country,1,True,Basque Country,Catalonia,Basque Country1915-05-13Catalonia
421,False,1915,Hungary,1,True,Austria,Hungary,Austria1915-05-30Hungary
422,False,1915,Denmark,2,True,Denmark,Sweden,Denmark1915-06-06Sweden
423,False,1915,Tie,0,True,Norway,Sweden,Norway1915-06-27Sweden
424,False,1915,Argentina,1,False,Uruguay,Argentina,Uruguay1915-07-18Argentina
425,False,1915,Argentina,1,False,Argentina,Uruguay,Argentina1915-08-15Uruguay
426,False,1915,Uruguay,2,False,Uruguay,Argentina,Uruguay1915-09-12Argentina
427,False,1915,Denmark,7,True,Denmark,Norway,Denmark1915-09-19Norway
428,False,1915,Austria,2,True,Austria,Hungary,Austria1915-10-03Hungary
429,False,1915,Sweden,3,True,Sweden,Norway,Sweden1915-10-24Norway
430,False,1915,Denmark,2,True,Sweden,Denmark,Sweden1915-10-31Denmark
431,False,1915,Hungary,4,True,Hungary,Austria,Hungary1915-11-07Austria
432,False,1916,Austria,2,True,Austria,Hungary,Austria1916-05-07Hungary
433,False,1916,Basque Country,2,True,Catalonia,Basque Country,Catalonia1916-05-21Basque Country
434,False,1916,Tie,0,True,Catalonia,Basque Country,Catalonia1916-05-22Basque Country
435,False,1916,Denmark,2,True,Denmark,Sweden,Denmark1916-06-04Sweden
436,False,1916,Hungary,1,True,Hungary,Austria,Hungary1916-06-04Austria
437,False,1916,Basque Country,5,True,Basque Country,Catalonia,Basque Country1916-06-04Catalonia
438,False,1916,Denmark,2,True,Norway,Denmark,Norway1916-06-25Denmark
439,True,1916,Uruguay,4,False,Chile,Uruguay,Chile1916-07-02Uruguay
440,False,1916,Sweden,6,True,Sweden,Norway,Sweden1916-07-02Norway
441,False,1916,Argentina,5,False,Argentina,Chile,Argentina1916-07-06Chile
442,True,1916,Tie,0,False,Brazil,Chile,Brazil1916-07-08Chile
443,False,1916,Tie,0,False,Argentina,Brazil,Argentina1916-07-10Brazil
444,False,1916,Argentina,1,True,Argentina,Chile,Argentina1916-07-12Chile
445,True,1916,Uruguay,1,False,Brazil,Uruguay,Brazil1916-07-12Uruguay
446,False,1916,Uruguay,3,True,Uruguay,Chile,Uruguay1916-07-14Chile
447,False,1916,Tie,0,False,Argentina,Uruguay,Argentina1916-07-17Uruguay
448,False,1916,Brazil,1,True,Uruguay,Brazil,Uruguay1916-07-18Brazil
449,False,1916,Argentina,2,False,Argentina,Uruguay,Argentina1916-08-15Uruguay
450,False,1916,Argentina,1,False,Uruguay,Argentina,Uruguay1916-08-15Argentina
451,False,1916,United States,1,True,Sweden,United States,Sweden1916-08-20United States
452,False,1916,Tie,0,True,Norway,United States,Norway1916-09-03United States
453,False,1916,Argentina,5,True,Argentina,Uruguay,Argentina1916-10-01Uruguay
454,False,1916,Austria,1,True,Hungary,Austria,Hungary1916-10-01Austria
455,False,1916,Tie,0,True,Norway,Sweden,Norway1916-10-01Sweden
456,False,1916,Argentina,1,False,Uruguay,Argentina,Uruguay1916-10-01Argentina
457,False,1916,Sweden,4,True,Sweden,Denmark,Sweden1916-10-08Denmark
458,False,1916,Denmark,8,True,Denmark,Norway,Denmark1916-10-15Norway
459,False,1916,Uruguay,2,True,Uruguay,Argentina,Uruguay1916-10-29Argentina
460,False,1916,Tie,0,True,Austria,Hungary,Austria1916-11-05Hungary
461,False,1917,Tie,0,True,Austria,Hungary,Austria1917-05-06Hungary
462,False,1917,Philippines,13,True,Japan,Philippines,Japan1917-05-07Philippines
463,False,1917,Tie,0,True,Denmark,Sweden,Denmark1917-06-03Sweden
464,False,1917,Hungary,4,True,Hungary,Austria,Hungary1917-06-03Austria
465,False,1917,Denmark,1,True,Norway,Denmark,Norway1917-06-17Denmark
466,False,1917,Hungary,3,True,Austria,Hungary,Austria1917-07-15Hungary
467,False,1917,Argentina,2,False,Uruguay,Argentina,Uruguay1917-07-18Argentina
468,False,1917,Argentina,1,False,Argentina,Uruguay,Argentina1917-08-15Uruguay
469,False,1917,Tie,0,True,Sweden,Norway,Sweden1917-08-19Norway
470,False,1917,Uruguay,1,False,Uruguay,Argentina,Uruguay1917-09-02Argentina
471,False,1917,Sweden,2,True,Norway,Sweden,Norway1917-09-16Sweden
472,False,1917,Uruguay,4,False,Uruguay,Chile,Uruguay1917-09-30Chile
473,True,1917,Argentina,2,False,Argentina,Brazil,Argentina1917-10-03Brazil
474,True,1917,Argentina,1,False,Argentina,Chile,Argentina1917-10-06Chile
475,False,1917,Denmark,12,True,Denmark,Norway,Denmark1917-10-07Norway
476,False,1917,Hungary,1,True,Hungary,Austria,Hungary1917-10-07Austria
477,False,1917,Uruguay,4,False,Uruguay,Brazil,Uruguay1917-10-07Brazil
478,True,1917,Brazil,5,False,Brazil,Chile,Brazil1917-10-12Chile
479,False,1917,Denmark,1,True,Sweden,Denmark,Sweden1917-10-14Denmark
480,False,1917,Uruguay,1,False,Uruguay,Argentina,Uruguay1917-10-14Argentina
481,False,1917,Uruguay,2,True,Uruguay,Brazil,Uruguay1917-10-16Brazil
482,False,1917,Hungary,1,True,Austria,Hungary,Austria1917-11-04Hungary
483,False,1917,Austria,1,True,Switzerland,Austria,Switzerland1917-12-23Austria
484,False,1917,Switzerland,1,True,Switzerland,Austria,Switzerland1917-12-26Austria
485,False,1918,Hungary,2,True,Hungary,Austria,Hungary1918-04-14Austria
486,False,1918,Austria,4,True,Austria,Switzerland,Austria1918-05-09Switzerland
487,False,1918,Hungary,1,True,Hungary,Switzerland,Hungary1918-05-12Switzerland
488,False,1918,Sweden,2,True,Sweden,Norway,Sweden1918-05-26Norway
489,False,1918,Hungary,2,True,Austria,Hungary,Austria1918-06-02Hungary
490,False,1918,Denmark,3,True,Denmark,Sweden,Denmark1918-06-02Sweden
491,False,1918,Norway,2,True,Norway,Denmark,Norway1918-06-16Denmark
492,False,1918,Tie,0,False,Uruguay,Argentina,Uruguay1918-07-18Argentina
493,False,1918,Uruguay,2,False,Uruguay,Argentina,Uruguay1918-07-28Argentina
494,False,1918,Tie,0,False,Argentina,Uruguay,Argentina1918-08-15Uruguay
495,False,1918,Argentina,1,False,Argentina,Uruguay,Argentina1918-08-25Uruguay
496,False,1918,Norway,1,True,Norway,Sweden,Norway1918-09-15Sweden
497,False,1918,Tie,0,False,Uruguay,Argentina,Uruguay1918-09-20Argentina
498,False,1918,Argentina,2,False,Argentina,Uruguay,Argentina1918-09-29Uruguay
499,False,1918,Hungary,3,True,Austria,Hungary,Austria1918-10-06Hungary
500,False,1918,Denmark,4,True,Denmark,Norway,Denmark1918-10-06Norway
501,False,1918,Denmark,1,True,Sweden,Denmark,Sweden1918-10-20Denmark
502,False,1919,Tie,0,True,Belgium,France,Belgium1919-03-09France
503,False,1919,Hungary,1,True,Hungary,Austria,Hungary1919-04-06Austria
504,False,1919,Brazil,6,False,Brazil,Chile,Brazil1919-05-11Chile
505,False,1919,Argentina,4,True,Paraguay,Argentina,Paraguay1919-05-11Argentina
506,True,1919,Uruguay,1,False,Argentina,Uruguay,Argentina1919-05-13Uruguay
507,False,1919,Argentina,3,True,Paraguay,Argentina,Paraguay1919-05-15Argentina
508,True,1919,Uruguay,2,False,Chile,Uruguay,Chile1919-05-17Uruguay
509,False,1919,Brazil,2,False,Brazil,Argentina,Brazil1919-05-18Argentina
510,False,1919,Argentina,1,True,Paraguay,Argentina,Paraguay1919-05-21Argentina
511,True,1919,Argentina,3,False,Argentina,Chile,Argentina1919-05-22Chile
512,False,1919,Argentina,1,True,Paraguay,Argentina,Paraguay1919-05-24Argentina
513,False,1919,Tie,0,False,Brazil,Uruguay,Brazil1919-05-26Uruguay
514,False,1919,Brazil,1,False,Brazil,Uruguay,Brazil1919-05-29Uruguay
515,False,1919,Sweden,1,True,Sweden,Finland,Sweden1919-05-29Finland
516,False,1919,Tie,0,True,Brazil,Argentina,Brazil1919-06-01Argentina
517,False,1919,Denmark,3,True,Denmark,Sweden,Denmark1919-06-05Sweden
518,False,1919,Netherlands,2,True,Netherlands,Sweden,Netherlands1919-06-09Sweden
519,False,1919,Denmark,4,True,Denmark,Norway,Denmark1919-06-12Norway
520,False,1919,Norway,1,True,Norway,Sweden,Norway1919-06-29Sweden
521,False,1919,Uruguay,3,False,Uruguay,Argentina,Uruguay1919-07-18Argentina
522,False,1919,Sweden,3,True,Sweden,Netherlands,Sweden1919-08-24Netherlands
523,False,1919,Uruguay,1,False,Uruguay,Argentina,Uruguay1919-08-24Argentina
524,False,1919,Tie,0,True,Norway,Netherlands,Norway1919-08-31Netherlands
525,False,1919,Uruguay,1,False,Argentina,Uruguay,Argentina1919-09-07Uruguay
526,False,1919,Norway,4,True,Sweden,Norway,Sweden1919-09-14Norway
527,False,1919,Norway,1,True,Norway,Denmark,Norway1919-09-21Denmark
528,False,1919,Tie,0,True,Finland,Sweden,Finland1919-09-28Sweden
529,False,1919,Austria,2,True,Austria,Hungary,Austria1919-10-05Hungary
530,False,1919,Sweden,3,True,Sweden,Denmark,Sweden1919-10-12Denmark
531,False,1919,Argentina,5,False,Argentina,Uruguay,Argentina1919-10-19Uruguay
532,False,1919,Tie,0,False,Northern Ireland,England,Northern Ireland1919-10-25England
533,False,1919,Hungary,1,True,Hungary,Austria,Hungary1919-11-09Austria
534,False,1919,Uruguay,2,True,Uruguay,Argentina,Uruguay1919-12-07Argentina
535,False,1920,Italy,5,True,Italy,France,Italy1920-01-18France
536,False,1920,Tie,0,False,Northern Ireland,Wales,Northern Ireland1920-02-14Wales
537,False,1920,Tie,0,False,Wales,Scotland,Wales1920-02-26Scotland
538,False,1920,France,2,True,Switzerland,France,Switzerland1920-02-29France
539,False,1920,Scotland,3,False,Scotland,Northern Ireland,Scotland1920-03-13Northern Ireland
540,False,1920,Wales,1,False,England,Wales,England1920-03-15Wales
541,False,1920,France,1,True,France,Belgium,France1920-03-28Belgium
542,False,1920,Switzerland,3,True,Switzerland,Italy,Switzerland1920-03-28Italy
543,False,1920,Netherlands,2,True,Netherlands,Denmark,Netherlands1920-04-05Denmark
544,False,1920,England,1,False,England,Scotland,England1920-04-10Scotland
545,False,1920,Tie,0,True,Austria,Hungary,Austria1920-05-02Hungary
546,False,1920,Tie,0,True,Italy,Netherlands,Italy1920-05-13Netherlands
547,False,1920,Switzerland,1,True,Switzerland,Netherlands,Switzerland1920-05-16Netherlands
548,False,1920,Sweden,4,True,Sweden,Finland,Sweden1920-05-30Finland
549,False,1920,Switzerland,1,True,Sweden,Switzerland,Sweden1920-06-06Switzerland
550,False,1920,Tie,0,True,Norway,Denmark,Norway1920-06-13Denmark
551,False,1920,Sweden,3,True,Norway,Sweden,Norway1920-06-27Sweden
552,False,1920,Switzerland,3,True,Switzerland,Germany,Switzerland1920-06-27Germany
553,False,1920,Uruguay,2,False,Uruguay,Argentina,Uruguay1920-07-18Argentina
554,False,1920,Uruguay,2,False,Argentina,Uruguay,Argentina1920-07-25Uruguay
555,False,1920,Argentina,1,False,Argentina,Uruguay,Argentina1920-08-08Uruguay
556,False,1920,Brazil,1,False,Chile,Brazil,Chile1920-09-11Brazil
557,True,1920,Tie,0,False,Uruguay,Argentina,Uruguay1920-09-12Argentina
558,True,1920,Uruguay,6,False,Brazil,Uruguay,Brazil1920-09-18Uruguay
559,False,1920,Finland,1,True,Finland,Sweden,Finland1920-09-19Sweden
560,False,1920,Tie,0,False,Chile,Argentina,Chile1920-09-20Argentina
561,True,1920,Argentina,2,False,Argentina,Brazil,Argentina1920-09-25Brazil
562,False,1920,Austria,1,True,Austria,Germany,Austria1920-09-26Germany
563,False,1920,Tie,0,True,Sweden,Norway,Sweden1920-09-26Norway
564,False,1920,Uruguay,1,False,Chile,Uruguay,Chile1920-10-03Uruguay
565,False,1920,Denmark,2,True,Sweden,Denmark,Sweden1920-10-10Denmark
566,False,1920,Finland,6,True,Finland,Estonia,Finland1920-10-17Estonia
567,False,1920,England,2,False,England,Northern Ireland,England1920-10-23Northern Ireland
568,False,1920,Germany,1,True,Germany,Hungary,Germany1920-10-24Hungary
569,False,1920,Austria,1,True,Hungary,Austria,Hungary1920-11-07Austria
570,False,1921,Scotland,1,False,Scotland,Wales,Scotland1921-02-12Wales
571,False,1921,Italy,1,True,France,Italy,France1921-02-20Italy
572,False,1921,Scotland,2,False,Northern Ireland,Scotland,Northern Ireland1921-02-26Scotland
573,False,1921,Belgium,2,True,Belgium,France,Belgium1921-03-06France
574,False,1921,Italy,1,True,Italy,Switzerland,Italy1921-03-06Switzerland
575,False,1921,Tie,0,False,Wales,England,Wales1921-03-14England
576,False,1921,Tie,0,True,Austria,Sweden,Austria1921-03-26Sweden
577,False,1921,Catalonia,4,True,Catalonia,Provence,Catalonia1921-04-03Provence
578,False,1921,Catalonia,1,True,Catalonia,Provence,Catalonia1921-04-04Provence
579,False,1921,Paraguay,2,True,Paraguay,Argentina,Paraguay1921-04-07Argentina
580,False,1921,Scotland,3,False,Scotland,England,Scotland1921-04-09England
581,False,1921,Wales,1,False,Wales,Northern Ireland,Wales1921-04-09Northern Ireland
582,False,1921,Tie,0,True,Paraguay,Argentina,Paraguay1921-04-14Argentina
583,False,1921,Austria,3,True,Austria,Hungary,Austria1921-04-24Hungary
584,False,1921,Tie,0,True,Switzerland,Austria,Switzerland1921-05-01Austria
585,False,1921,Italy,1,True,Belgium,Italy,Belgium1921-05-05Italy
586,False,1921,Tie,0,True,Germany,Austria,Germany1921-05-05Austria
587,False,1921,Tie,0,True,Netherlands,Italy,Netherlands1921-05-08Italy
588,False,1921,Tie,0,True,Belgium,Netherlands,Belgium1921-05-15Netherlands
589,False,1921,England,2,True,Belgium,England,Belgium1921-05-21England
590,False,1921,Norway,1,True,Norway,Finland,Norway1921-05-25Finland
591,False,1921,Finland,3,True,Sweden,Finland,Sweden1921-05-29Finland
592,True,1921,Philippines,3,True,Japan,Philippines,Japan1921-05-30Philippines
593,False,1921,Hungary,3,True,Hungary,Germany,Hungary1921-06-05Germany
594,False,1921,Tie,0,True,Denmark,Netherlands,Denmark1921-06-12Netherlands
595,False,1921,Norway,2,True,Norway,Sweden,Norway1921-06-19Sweden
596,False,1921,Scotland,1,True,Canada,Scotland,Canada1921-07-09Scotland
597,False,1921,Tie,0,True,Estonia,Sweden,Estonia1921-07-22Sweden
598,False,1921,Austria,2,True,Sweden,Austria,Sweden1921-07-24Austria
